date,close,open,high,low,volume,%
2014/9/24,"9,098.49","9,071.80","9,123.11","9,071.80",1.58M,0.15%
2014/9/23,"9,084.90","9,134.29","9,147.21","9,084.90",1.64M,-0.54%
2014/9/22,"9,134.65","9,220.54","9,220.54","9,106.27",1.78M,-1.14%
2014/9/19,"9,240.45","9,268.44","9,289.22","9,235.44",1.82M,0.04%
2014/9/18,"9,237.03","9,211.80","9,237.88","9,201.91",1.55M,0.46%
2014/9/17,"9,195.17","9,171.04","9,252.38","9,159.85",1.88M,0.68%
2014/9/16,"9,133.40","9,218.85","9,219.42","9,133.40",1.72M,-0.91%
2014/9/15,"9,217.46","9,206.41","9,242.23","9,175.61",1.48M,-0.06%
2014/9/12,"9,223.18","9,324.74","9,333.28","9,223.18",1.79M,-1.07%
2014/9/11,"9,322.95","9,376.38","9,381.05","9,322.95",1.70M,-0.37%
2014/9/10,"9,357.61","9,410.62","9,410.62","9,309.05",1.84M,-0.82%
2014/9/9,"9,434.77","9,452.14","9,465.93","9,426.99",1.87M,0.29%
2014/9/5,"9,407.94","9,446.45","9,451.39","9,365.70",1.65M,-0.22%
2014/9/4,"9,428.89","9,439.76","9,439.76","9,389.29",1.71M,-0.23%
2014/9/3,"9,450.35","9,434.88","9,455.78","9,396.79",1.95M,0.54%
2014/9/2,"9,399.72","9,503.65","9,503.65","9,388.13",2.08M,-1.19%
2014/9/1,"9,513.06","9,474.41","9,532.66","9,472.96",2.07M,0.81%
2014/8/29,"9,436.27","9,459.81","9,470.15","9,425.35",2.27M,-0.44%
2014/8/28,"9,478.37","9,499.22","9,502.42","9,453.49",2.71M,-0.08%
2014/8/27,"9,485.59","9,426.29","9,491.75","9,426.29",2.94M,0.98%
2014/8/26,"9,393.96","9,394.28","9,418.77","9,386.49",1.98M,0.04%
2014/8/25,"9,390.62","9,393.24","9,409.35","9,369.24",1.91M,0.11%
2014/8/22,"9,380.10","9,273.07","9,380.60","9,271.87",2.49M,1.37%
2014/8/21,"9,253.38","9,286.82","9,289.02","9,217.97",2.04M,-0.37%
2014/8/20,"9,288.05","9,278.15","9,294.49","9,249.31",2.12M,0.48%
2014/8/19,"9,243.78","9,188.63","9,255.09","9,188.63",1.98M,1.12%
2014/8/18,"9,141.31","9,222.73","9,222.73","9,128.66",1.99M,-0.71%
2014/8/15,"9,206.81","9,243.67","9,243.67","9,172.91",1.92M,-0.26%
2014/8/14,"9,230.61","9,276.41","9,282.01","9,218.55",2.18M,-0.01%
2014/8/13,"9,231.31","9,155.02","9,231.66","9,147.14",2.03M,0.74%
2014/8/12,"9,163.12","9,188.85","9,198.10","9,146.98",1.93M,-0.11%
2014/8/11,"9,172.91","9,109.83","9,184.96","9,107.21",1.92M,0.96%
2014/8/8,"9,085.96","9,120.20","9,120.20","9,014.89",2.14M,-0.50%
2014/8/7,"9,131.44","9,162.65","9,172.88","9,108.85",1.91M,-0.14%
2014/8/6,"9,143.97","9,148.36","9,163.81","9,070.09",2.62M,0.03%
2014/8/5,"9,141.44","9,316.82","9,316.82","9,141.44",2.61M,-2.02%
2014/8/4,"9,330.19","9,280.29","9,330.19","9,258.18",2.28M,0.69%
2014/8/1,"9,266.51","9,223.75","9,274.64","9,201.83",2.40M,-0.53%
2014/7/31,"9,315.85","9,436.04","9,438.97","9,313.87",2.52M,-1.39%
2014/7/30,"9,447.02","9,409.62","9,456.03","9,398.82",2.52M,0.59%
2014/7/29,"9,391.88","9,457.80","9,483.75","9,357.32",3.53M,-0.30%
2014/7/28,"9,420.18","9,415.90","9,460.43","9,385.56",2.51M,-0.20%
2014/7/25,"9,439.29","9,519.99","9,528.70","9,412.48",2.53M,-0.93%
2014/7/24,"9,527.54","9,508.26","9,538.07","9,483.52",2.68M,0.30%
2014/7/23,"9,499.36","9,453.23","9,499.36","9,418.74",2.28M,0.00%
2014/7/22,"9,499.36","9,453.23","9,499.36","9,418.74",2.28M,0.62%
2014/7/21,"9,440.97","9,453.78","9,480.14","9,426.30",2.23M,0.43%
2014/7/18,"9,400.97","9,335.38","9,421.34","9,335.38",2.32M,-0.08%
2014/7/17,"9,408.24","9,420.11","9,461.86","9,373.87",2.92M,-0.81%
2014/7/16,"9,484.73","9,570.33","9,574.13","9,471.65",3.06M,-0.88%
2014/7/15,"9,569.17","9,558.42","9,593.68","9,547.94",2.96M,0.51%
2014/7/14,"9,520.30","9,497.81","9,545.99","9,488.12",2.80M,0.26%
2014/7/11,"9,495.84","9,561.71","9,591.27","9,478.07",3.37M,-0.72%
2014/7/10,"9,565.12","9,512.89","9,568.75","9,512.89",3.20M,0.79%
2014/7/9,"9,489.98","9,510.00","9,522.99","9,478.76",2.68M,-0.43%
2014/7/8,"9,530.98","9,515.18","9,540.57","9,499.17",2.81M,0.11%
2014/7/7,"9,520.20","9,497.27","9,520.20","9,454.67",2.81M,0.11%
2014/7/4,"9,510.05","9,525.93","9,550.11","9,482.94",2.89M,-0.17%
2014/7/3,"9,526.23","9,468.78","9,538.65","9,449.78",2.91M,0.44%
2014/7/2,"9,484.96","9,482.00","9,547.05","9,421.87",4.11M,0.46%
2014/7/1,"9,441.92","9,393.07","9,463.06","9,374.28",3.00M,0.52%
2014/6/30,"9,393.07","9,332.44","9,393.07","9,327.89",2.58M,0.93%
2014/6/27,"9,306.83","9,316.89","9,330.95","9,303.57",2.25M,-0.15%
2014/6/26,"9,320.94","9,273.36","9,320.94","9,271.35",2.77M,0.85%
2014/6/25,"9,242.16","9,250.13","9,255.87","9,229.80",1.99M,-0.04%
2014/6/24,"9,246.20","9,232.35","9,276.24","9,232.35",1.91M,0.19%
2014/6/23,"9,228.35","9,293.06","9,302.65","9,225.73",2.70M,-0.49%
2014/6/20,"9,273.79","9,330.35","9,339.83","9,273.79",2.24M,-0.46%
2014/6/19,"9,316.81","9,288.69","9,324.40","9,283.38",2.20M,0.40%
2014/6/18,"9,279.93","9,257.65","9,316.64","9,204.35",3.01M,0.43%
2014/6/17,"9,240.60","9,223.02","9,249.87","9,200.86",2.51M,0.41%
2014/6/16,"9,202.93","9,196.23","9,214.19","9,179.56",2.37M,0.07%
2014/6/13,"9,196.39","9,192.73","9,207.74","9,171.51",2.36M,-0.09%
2014/6/12,"9,204.65","9,209.99","9,220.89","9,186.79",2.62M,-0.27%
2014/6/11,"9,229.80","9,218.50","9,229.80","9,204.76",2.44M,0.08%
2014/6/10,"9,222.37","9,181.90","9,222.37","9,171.75",2.52M,0.65%
2014/6/9,"9,162.74","9,153.93","9,166.58","9,138.93",2.46M,0.31%
2014/6/6,"9,134.46","9,167.83","9,174.77","9,122.56",2.86M,-0.07%
2014/6/5,"9,140.72","9,127.56","9,140.72","9,094.13",2.77M,0.23%
2014/6/4,"9,119.96","9,135.01","9,140.55","9,114.18",2.58M,-0.04%
2014/6/3,"9,123.46","9,106.61","9,128.34","9,070.45",2.37M,0.52%
2014/5/30,"9,075.91","9,130.66","9,139.57","9,075.91",3.48M,-0.36%
2014/5/29,"9,109.00","9,123.46","9,131.66","9,093.57",2.35M,-0.14%
2014/5/28,"9,121.71","9,072.04","9,125.14","9,069.89",2.50M,0.73%
2014/5/27,"9,055.29","9,045.08","9,059.19","9,035.69",2.06M,0.21%
2014/5/26,"9,036.12","9,040.49","9,053.75","9,026.77",2.25M,0.31%
2014/5/23,"9,008.22","8,960.79","9,008.22","8,960.79",2.23M,0.43%
2014/5/22,"8,969.63","8,899.82","8,969.63","8,899.82",2.03M,1.21%
2014/5/21,"8,862.42","8,894.16","8,905.04","8,848.53",1.65M,-0.29%
2014/5/20,"8,887.79","8,922.08","8,930.79","8,887.79",1.74M,-0.14%
2014/5/19,"8,899.90","8,901.54","8,912.35","8,877.46",1.80M,0.13%
2014/5/16,"8,888.45","8,857.12","8,896.72","8,816.92",1.80M,0.09%
2014/5/15,"8,880.65","8,852.92","8,880.65","8,839.44",1.71M,0.06%
2014/5/14,"8,875.16","8,842.05","8,875.16","8,812.19",2.10M,0.65%
2014/5/13,"8,817.94","8,865.61","8,886.66","8,809.06",2.17M,0.11%
2014/5/12,"8,808.61","8,893.72","8,898.31","8,803.43",2.07M,-0.91%
2014/5/9,"8,889.69","8,943.14","8,945.63","8,878.32",2.43M,-0.46%
2014/5/8,"8,930.90","8,925.21","8,941.46","8,891.74",2.47M,0.42%
2014/5/7,"8,893.22","8,903.72","8,911.03","8,856.98",2.35M,-0.22%
2014/5/6,"8,912.39","8,888.45","8,927.39","8,853.72",2.30M,0.47%
2014/5/5,"8,870.43","8,895.87","8,911.08","8,844.45",1.94M,0.04%
2014/5/2,"8,867.32","8,846.86","8,875.90","8,839.92",2.12M,0.86%
2014/4/30,"8,791.44","8,885.70","8,890.09","8,791.44",2.41M,-0.91%
2014/4/29,"8,872.11","8,845.60","8,884.48","8,833.37",2.08M,0.71%
2014/4/28,"8,809.71","8,680.14","8,825.93","8,671.65",2.35M,0.41%
2014/4/25,"8,774.12","8,945.81","8,951.06","8,749.51",3.38M,-1.92%
2014/4/24,"8,945.45","8,968.82","8,971.94","8,926.55",2.39M,-0.13%
2014/4/23,"8,956.92","9,009.59","9,022.28","8,947.86",2.62M,-0.20%
2014/4/22,"8,974.71","8,956.22","8,989.06","8,955.19",2.19M,0.26%
2014/4/21,"8,951.19","8,961.52","8,965.58","8,938.47",1.81M,-0.17%
2014/4/18,"8,966.66","8,994.77","9,002.70","8,945.56",1.85M,0.25%
2014/4/17,"8,944.16","8,942.23","8,962.66","8,921.56",2.29M,0.23%
2014/4/16,"8,923.82","8,921.07","8,968.56","8,894.29",2.18M,0.08%
2014/4/15,"8,916.71","8,898.65","8,918.94","8,889.44",2.08M,0.67%
2014/4/14,"8,857.42","8,897.23","8,899.51","8,852.66",1.79M,-0.57%
2014/4/11,"8,908.05","8,900.13","8,909.97","8,848.24",2.30M,-0.45%
2014/4/10,"8,948.10","8,964.34","8,978.52","8,898.30",2.78M,0.20%
2014/4/9,"8,930.57","8,912.39","8,936.57","8,912.39",2.34M,0.48%
2014/4/8,"8,888.25","8,878.88","8,899.12","8,860.70",2.08M,0.13%
2014/4/7,"8,876.44","8,844.91","8,876.44","8,828.59",2.35M,-0.14%
2014/4/3,"8,888.54","8,902.94","8,913.74","8,871.16",2.58M,-0.19%
2014/4/2,"8,905.45","8,906.52","8,922.79","8,883.14",2.44M,0.36%
2014/4/1,"8,873.15","8,847.34","8,873.15","8,826.16",2.29M,0.27%
2014/3/31,"8,849.28","8,802.93","8,849.28","8,769.97",2.04M,0.85%
2014/3/28,"8,774.64","8,779.91","8,812.41","8,751.07",2.28M,-0.06%
2014/3/27,"8,779.57","8,737.56","8,780.42","8,723.82",2.33M,0.48%
2014/3/26,"8,737.27","8,741.03","8,746.71","8,717.79",2.31M,0.55%
2014/3/25,"8,689.30","8,589.19","8,689.30","8,589.19",2.02M,0.98%
2014/3/24,"8,605.38","8,540.27","8,605.38","8,508.01",1.98M,0.33%
2014/3/21,"8,577.17","8,642.82","8,642.82","8,562.57",2.47M,-0.23%
2014/3/20,"8,597.33","8,638.59","8,638.59","8,580.40",2.38M,-1.06%
2014/3/19,"8,689.46","8,745.02","8,749.80","8,682.75",2.36M,-0.49%
2014/3/18,"8,731.94","8,747.38","8,759.55","8,713.51",2.49M,0.37%
2014/3/17,"8,700.10","8,697.26","8,708.40","8,662.49",2.24M,0.14%
2014/3/14,"8,687.63","8,697.73","8,709.56","8,677.81",2.25M,-0.69%
2014/3/13,"8,747.79","8,737.81","8,768.66","8,732.15",2.71M,0.73%
2014/3/12,"8,684.73","8,671.40","8,684.73","8,651.99",2.23M,-0.20%
2014/3/11,"8,702.33","8,694.96","8,716.31","8,684.63",2.19M,0.43%
2014/3/10,"8,665.24","8,706.43","8,712.88","8,651.54",2.10M,-0.56%
2014/3/7,"8,713.96","8,754.74","8,787.62","8,698.60",3.14M,0.00%
2014/3/6,"8,713.79","8,660.29","8,719.17","8,660.29",2.72M,0.94%
2014/3/5,"8,632.93","8,622.19","8,652.22","8,622.19",2.45M,0.92%
2014/3/4,"8,554.54","8,583.58","8,595.59","8,554.54",2.38M,-0.55%
2014/3/3,"8,601.98","8,627.15","8,628.05","8,545.24",2.55M,-0.44%
2014/2/27,"8,639.58","8,626.51","8,647.90","8,615.41",2.52M,0.45%
2014/2/26,"8,600.86","8,569.04","8,626.68","8,563.87",2.60M,0.29%
2014/2/25,"8,575.62","8,581.14","8,598.73","8,564.51",2.40M,0.18%
2014/2/24,"8,560.61","8,603.61","8,612.21","8,541.65",2.46M,-0.48%
2014/2/21,"8,601.86","8,571.29","8,612.08","8,571.29",2.59M,0.91%
2014/2/20,"8,524.62","8,555.27","8,567.50","8,513.08",2.40M,-0.61%
2014/2/19,"8,577.01","8,565.06","8,577.01","8,543.15",2.20M,0.24%
2014/2/18,"8,556.23","8,530.81","8,556.23","8,506.06",1.90M,0.43%
2014/2/17,"8,519.55","8,537.83","8,558.50","8,512.60",1.89M,0.07%
2014/2/14,"8,513.68","8,524.54","8,566.99","8,508.24",2.34M,0.54%
2014/2/13,"8,467.70","8,506.22","8,511.02","8,467.70",2.10M,-0.51%
2014/2/12,"8,510.87","8,471.51","8,510.87","8,471.51",2.39M,0.95%
2014/2/11,"8,430.56","8,413.86","8,439.33","8,401.54",1.96M,0.46%
2014/2/10,"8,391.95","8,416.42","8,447.02","8,391.95",2.05M,0.05%
2014/2/7,"8,387.35","8,383.99","8,409.03","8,356.93",2.43M,0.92%
2014/2/6,"8,311.01","8,286.16","8,333.56","8,284.77",2.45M,0.56%
2014/2/5,"8,264.48","8,290.17","8,313.83","8,230.46",3.16M,-2.34%
2014/1/27,"8,462.57","8,519.48","8,519.48","8,442.19",2.61M,-1.58%
2014/1/24,"8,598.31","8,581.49","8,608.64","8,577.14",1.94M,0.04%
2014/1/23,"8,595.10","8,644.56","8,647.87","8,595.10",2.06M,-0.35%
2014/1/22,"8,625.30","8,598.98","8,633.57","8,596.99",2.14M,0.30%
2014/1/21,"8,599.90","8,639.71","8,650.14","8,599.90",2.48M,-0.25%
2014/1/20,"8,621.56","8,595.59","8,636.21","8,584.50",2.28M,0.30%
2014/1/17,"8,596.00","8,628.49","8,628.86","8,580.49",2.29M,-0.19%
2014/1/16,"8,612.11","8,653.54","8,668.95","8,610.24",2.83M,0.11%
2014/1/15,"8,602.55","8,567.81","8,619.56","8,567.81",2.87M,0.64%
2014/1/14,"8,548.14","8,545.46","8,568.31","8,523.46",2.29M,-0.21%
2014/1/13,"8,566.20","8,587.49","8,607.23","8,558.96",2.66M,0.43%
2014/1/10,"8,529.35","8,559.18","8,559.18","8,521.50",2.73M,0.17%
2014/1/9,"8,514.68","8,555.80","8,569.11","8,506.02",3.82M,-0.48%
2014/1/8,"8,556.01","8,548.61","8,587.08","8,548.61",3.21M,0.51%
2014/1/7,"8,512.30","8,515.36","8,547.19","8,512.30",2.60M,0.14%
2014/1/6,"8,500.01","8,553.00","8,568.24","8,488.64",2.64M,-0.54%
2014/1/3,"8,546.54","8,584.74","8,584.74","8,537.86",2.54M,-0.77%
2014/1/2,"8,612.54","8,618.60","8,632.81","8,587.54",2.54M,0.01%
2013/12/31,"8,611.51","8,636.50","8,647.24","8,593.75",2.32M,-0.14%
2013/12/30,"8,623.43","8,552.13","8,623.43","8,552.13",2.36M,1.04%
2013/12/27,"8,535.04","8,490.73","8,543.50","8,488.44",1.98M,0.58%
2013/12/26,"8,485.89","8,467.73","8,492.71","8,465.85",1.62M,0.21%
2013/12/25,"8,467.76","8,461.49","8,484.05","8,457.87",1.73M,0.20%
2013/12/24,"8,450.49","8,473.02","8,478.09","8,450.49",1.70M,-0.07%
2013/12/23,"8,456.46","8,441.16","8,477.47","8,441.16",2.12M,0.57%
2013/12/20,"8,408.53","8,400.21","8,439.37","8,392.38",2.01M,0.01%
2013/12/19,"8,407.40","8,400.39","8,426.08","8,378.78",2.04M,0.70%
2013/12/18,"8,349.04","8,361.75","8,375.52","8,333.31",1.81M,-0.05%
2013/12/17,"8,352.93","8,351.98","8,384.26","8,351.98",1.80M,0.47%
2013/12/16,"8,313.87","8,368.83","8,374.21","8,313.87",1.72M,-0.75%
2013/12/13,"8,376.94","8,355.01","8,391.82","8,346.83",1.79M,0.19%
2013/12/12,"8,361.33","8,405.62","8,406.93","8,361.33",1.62M,-0.86%
2013/12/11,"8,433.77","8,450.96","8,501.77","8,413.52",2.12M,-0.11%
2013/12/10,"8,443.39","8,451.81","8,459.49","8,421.59",1.84M,-0.01%
2013/12/9,"8,444.62","8,439.76","8,477.87","8,433.81",2.06M,0.92%
2013/12/6,"8,367.72","8,372.61","8,410.19","8,361.99",1.85M,-0.09%
2013/12/5,"8,375.54","8,430.53","8,437.60","8,362.39",1.96M,-0.50%
2013/12/4,"8,418.00","8,379.44","8,435.23","8,375.79",2.13M,0.30%
2013/12/3,"8,392.55","8,407.74","8,418.23","8,390.73",1.93M,-0.26%
2013/12/2,"8,414.61","8,429.24","8,437.13","8,391.82",1.74M,0.09%
2013/11/29,"8,406.83","8,374.14","8,414.79","8,365.32",2.18M,0.53%
2013/11/28,"8,362.43","8,320.65","8,377.81","8,320.65",2.38M,0.80%
2013/11/27,"8,295.88","8,287.63","8,312.32","8,279.51",2.06M,0.58%
2013/11/26,"8,248.02","8,200.70","8,281.38","8,187.28",2.64M,0.74%
2013/11/25,"8,187.51","8,182.90","8,217.62","8,182.90",1.92M,0.87%
2013/11/22,"8,116.78","8,107.98","8,142.72","8,107.98",1.61M,0.21%
2013/11/21,"8,099.45","8,197.86","8,203.45","8,093.82",1.84M,-1.28%
2013/11/20,"8,204.46","8,250.31","8,262.91","8,204.46",1.93M,-0.67%
2013/11/19,"8,260.21","8,215.00","8,260.82","8,215.00",1.92M,0.84%
2013/11/18,"8,191.46","8,201.85","8,226.61","8,186.47",1.75M,0.18%
2013/11/15,"8,177.12","8,168.90","8,210.10","8,160.28",1.94M,0.52%
2013/11/14,"8,134.91","8,137.82","8,161.70","8,100.73",2.15M,0.38%
2013/11/13,"8,104.26","8,199.26","8,199.26","8,104.26",1.78M,-1.11%
2013/11/12,"8,195.26","8,233.62","8,233.62","8,160.17",2.13M,0.16%
2013/11/11,"8,182.56","8,228.90","8,242.41","8,168.92",1.86M,-0.57%
2013/11/8,"8,229.59","8,235.30","8,266.72","8,216.33",1.86M,-0.65%
2013/11/7,"8,283.71","8,298.06","8,298.06","8,250.72",2.16M,0.02%
2013/11/6,"8,281.97","8,275.07","8,297.57","8,232.50",2.24M,0.24%
2013/11/5,"8,262.20","8,354.92","8,372.80","8,262.20",2.29M,-1.10%
2013/11/4,"8,354.14","8,371.83","8,371.83","8,333.63",2.06M,-0.41%
2013/11/1,"8,388.18","8,474.47","8,476.63","8,378.94",2.15M,-0.73%
2013/10/31,"8,450.06","8,437.76","8,469.58","8,424.47",2.27M,-0.18%
2013/10/30,"8,465.06","8,429.40","8,465.06","8,419.21",2.05M,0.52%
2013/10/29,"8,420.98","8,394.85","8,432.90","8,380.21",1.82M,0.16%
2013/10/28,"8,407.83","8,365.43","8,414.81","8,348.42",1.71M,0.73%
2013/10/25,"8,346.62","8,380.31","8,390.25","8,322.15",1.96M,-0.80%
2013/10/24,"8,413.72","8,364.45","8,413.72","8,346.52",1.66M,0.24%
2013/10/23,"8,393.62","8,419.80","8,438.95","8,380.15",1.91M,-0.29%
2013/10/22,"8,418.27","8,407.62","8,425.31","8,376.27",1.95M,-0.01%
2013/10/21,"8,419.32","8,456.68","8,459.30","8,400.06",1.98M,-0.26%
2013/10/18,"8,441.19","8,416.33","8,441.19","8,390.32",2.32M,0.79%
2013/10/17,"8,374.68","8,390.88","8,415.16","8,364.89",2.26M,0.51%
2013/10/16,"8,332.18","8,384.03","8,384.03","8,332.18",2.02M,-0.43%
2013/10/15,"8,367.88","8,320.48","8,368.02","8,320.48",2.29M,1.14%
2013/10/14,"8,273.96","8,339.99","8,343.65","8,269.16",2.28M,-0.90%
2013/10/11,"8,349.37","8,407.45","8,433.53","8,349.37",2.62M,0.06%
2013/10/9,"8,344.73","8,352.25","8,378.37","8,330.79",2.61M,-0.37%
2013/10/8,"8,375.65","8,340.33","8,375.65","8,311.59",2.58M,0.50%
2013/10/7,"8,333.66","8,354.91","8,361.50","8,323.79",2.78M,-0.37%
2013/10/4,"8,364.55","8,345.82","8,376.06","8,336.61",2.57M,0.07%
2013/10/3,"8,359.02","8,231.68","8,376.79","8,231.68",3.25M,1.73%
2013/10/2,"8,216.52","8,215.96","8,228.81","8,204.34",2.47M,0.36%
2013/10/1,"8,187.02","8,173.99","8,222.38","8,172.79",2.00M,0.16%
2013/9/30,"8,173.87","8,174.86","8,204.40","8,137.11",1.89M,-0.69%
2013/9/27,"8,230.68","8,222.13","8,244.86","8,207.72",2.15M,0.56%
2013/9/26,"8,184.68","8,290.10","8,290.10","8,184.68",2.07M,-1.20%
2013/9/25,"8,283.90","8,283.60","8,285.28","8,253.43",2.26M,-0.18%
2013/9/24,"8,299.12","8,295.50","8,310.94","8,265.55",2.28M,0.08%
2013/9/23,"8,292.83","8,226.80","8,293.03","8,221.34",2.27M,1.02%
2013/9/18,"8,209.18","8,248.18","8,263.05","8,209.18",1.85M,-0.49%
2013/9/17,"8,249.78","8,241.03","8,249.78","8,218.94",1.63M,-0.07%
2013/9/16,"8,255.34","8,189.61","8,255.34","8,189.61",1.89M,1.39%
2013/9/14,"8,142.48","8,169.41","8,176.76","8,142.48",1.00M,-0.31%
2013/9/13,"8,168.20","8,210.15","8,228.67","8,162.14",1.61M,-0.69%
2013/9/12,"8,225.36","8,180.38","8,226.61","8,177.03",2.17M,0.20%
2013/9/11,"8,208.99","8,174.54","8,208.99","8,137.07",2.17M,0.00%
2013/9/10,"8,208.77","8,217.21","8,238.91","8,155.87",2.39M,0.20%
2013/9/9,"8,192.11","8,176.47","8,192.11","8,117.87",2.16M,0.34%
2013/9/6,"8,164.20","8,180.53","8,182.56","8,155.50",2.42M,-0.06%
2013/9/5,"8,169.10","8,109.24","8,169.10","8,107.22",2.42M,1.06%
2013/9/4,"8,083.44","8,066.67","8,094.12","8,041.49",2.03M,-0.06%
2013/9/3,"8,088.37","8,095.66","8,102.66","8,067.62",2.11M,0.62%
2013/9/2,"8,038.86","8,010.15","8,052.71","7,993.13",1.81M,0.21%
2013/8/30,"8,021.89","7,949.99","8,021.89","7,936.82",2.09M,1.32%
2013/8/29,"7,917.66","7,841.99","7,931.05","7,841.99",1.75M,1.19%
2013/8/28,"7,824.54","7,776.87","7,834.11","7,761.76",1.67M,0.05%
2013/8/27,"7,820.84","7,875.93","7,895.23","7,820.84",1.85M,-0.94%
2013/8/26,"7,894.97","7,906.52","7,913.74","7,874.05",1.56M,0.28%
2013/8/23,"7,873.31","7,863.73","7,895.13","7,845.92",1.95M,0.75%
2013/8/22,"7,814.38","7,779.44","7,825.56","7,737.33",2.26M,-0.23%
2013/8/21,"7,832.65","7,896.38","7,924.52","7,829.78",2.05M,0.00%
2013/8/20,"7,832.65","7,896.38","7,924.52","7,829.78",2.05M,-0.86%
2013/8/19,"7,900.21","7,937.45","7,944.74","7,888.87",1.80M,-0.31%
2013/8/16,"7,925.00","7,854.68","7,949.43","7,850.49",2.04M,0.48%
2013/8/15,"7,887.26","7,903.01","7,916.02","7,850.27",2.17M,-0.81%
2013/8/14,"7,951.33","7,978.74","7,981.56","7,926.23",2.00M,-0.44%
2013/8/13,"7,986.27","7,935.79","7,986.27","7,935.79",1.92M,1.05%
2013/8/12,"7,903.38","7,878.22","7,908.68","7,862.04",1.67M,0.60%
2013/8/9,"7,856.14","7,955.00","7,955.00","7,853.97",2.01M,-0.65%
2013/8/8,"7,907.67","7,910.20","7,932.35","7,894.18",1.95M,-0.17%
2013/8/7,"7,921.29","7,993.57","7,993.57","7,921.29",2.09M,-1.46%
2013/8/6,"8,038.91","8,129.85","8,129.85","8,028.93",2.09M,-1.23%
2013/8/5,"8,138.63","8,104.20","8,143.44","8,075.99",1.87M,0.48%
2013/8/2,"8,099.88","8,114.51","8,162.91","8,087.10",2.27M,0.54%
2013/8/1,"8,056.22","8,110.73","8,113.40","8,056.22",2.02M,-0.64%
2013/7/31,"8,107.94","8,163.44","8,170.57","8,107.60",2.08M,-0.68%
2013/7/30,"8,163.55","8,113.17","8,176.74","8,112.91",1.79M,0.98%
2013/7/29,"8,084.50","8,146.14","8,163.89","8,074.29",1.57M,-0.80%
2013/7/26,"8,149.40","8,188.36","8,222.82","8,135.73",1.83M,-0.17%
2013/7/25,"8,163.58","8,173.19","8,203.49","8,140.41",2.04M,-0.40%
2013/7/24,"8,196.19","8,222.85","8,233.10","8,172.23",2.21M,-0.22%
2013/7/23,"8,214.65","8,152.72","8,220.89","8,145.09",2.61M,1.35%
2013/7/22,"8,105.45","8,092.03","8,137.37","8,092.03",1.95M,0.54%
2013/7/19,"8,062.03","8,117.94","8,139.81","8,046.70",2.54M,-1.62%
2013/7/18,"8,194.88","8,238.28","8,265.70","8,181.99",2.56M,-0.78%
2013/7/17,"8,258.95","8,239.10","8,260.25","8,208.71",2.68M,-0.01%
2013/7/16,"8,260.11","8,243.62","8,260.11","8,222.17",2.45M,0.07%
2013/7/15,"8,254.68","8,178.26","8,254.68","8,175.55",2.13M,0.42%
2013/7/12,"8,220.49","8,187.86","8,220.49","8,169.92",2.28M,0.50%
2013/7/11,"8,179.54","8,080.97","8,179.54","8,080.97",2.72M,2.10%
2013/7/10,"8,011.69","7,974.99","8,057.92","7,974.99",2.28M,0.51%
2013/7/9,"7,971.18","7,891.53","7,975.64","7,891.37",1.74M,1.08%
2013/7/8,"7,886.34","7,980.11","7,992.16","7,885.00",1.74M,-1.44%
2013/7/5,"8,001.82","7,932.30","8,018.93","7,926.35",1.88M,1.37%
2013/7/4,"7,893.72","7,919.26","7,927.08","7,877.06",1.80M,-0.22%
2013/7/3,"7,911.42","7,991.53","7,995.30","7,899.08",2.28M,-1.30%
2013/7/2,"8,015.86","8,061.84","8,064.12","8,012.79",1.99M,-0.25%
2013/7/1,"8,036.00","8,011.95","8,063.47","7,974.15",2.06M,-0.33%
2013/6/28,"8,062.21","7,928.54","8,062.21","7,891.06",2.25M,2.26%
2013/6/27,"7,883.90","7,841.32","7,884.13","7,834.33",2.37M,1.27%
2013/6/26,"7,784.80","7,789.34","7,821.14","7,742.20",2.41M,1.59%
2013/6/25,"7,663.23","7,750.34","7,792.27","7,663.23",2.37M,-1.22%
2013/6/24,"7,758.03","7,788.45","7,815.10","7,744.49",2.15M,-0.45%
2013/6/21,"7,793.31","7,778.84","7,815.79","7,739.09",3.27M,-1.34%
2013/6/20,"7,898.91","7,952.36","7,962.76","7,890.93",2.16M,-1.35%
2013/6/19,"8,007.39","8,033.32","8,056.19","8,005.57",1.80M,-0.05%
2013/6/18,"8,011.02","7,994.81","8,024.95","7,955.74",1.72M,0.23%
2013/6/17,"7,992.89","7,953.65","7,999.43","7,940.72",1.51M,0.69%
2013/6/14,"7,937.74","7,978.75","7,989.19","7,912.37",2.09M,-0.18%
2013/6/13,"7,951.66","8,041.50","8,057.33","7,951.66",2.29M,-2.03%
2013/6/11,"8,116.15","8,178.95","8,178.95","8,116.15",1.81M,-0.54%
2013/6/10,"8,160.55","8,161.51","8,190.87","8,142.71",1.70M,0.81%
2013/6/7,"8,095.20","8,113.95","8,146.78","8,071.98",2.54M,-0.01%
2013/6/6,"8,096.14","8,135.56","8,162.25","8,088.31",2.35M,-1.05%
2013/6/5,"8,181.91","8,195.52","8,216.31","8,161.10",2.28M,-0.11%
2013/6/4,"8,191.22","8,243.22","8,250.17","8,180.39",2.19M,-0.12%
2013/6/3,"8,201.02","8,177.97","8,225.79","8,149.45",2.14M,-0.65%
2013/5/31,"8,254.80","8,318.77","8,334.44","8,237.08",3.59M,0.14%
